"beta_max_aux","beta_aux","PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","mu_max_aux_l","kappa_max_aux_l","mu_aux_l","kappa_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","smooth_jump_grad_press_aux_l","smooth_jump_grad_dens_aux_l","mu_max_aux_g","kappa_max_aux_g","mu_aux_g","kappa_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","smooth_jump_grad_press_aux_g","smooth_jump_grad_dens_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
0.151336,0.0146088,811130,812878,901.261,452.952,0.000634936,1.02981e+06,0,925.815,0,0,766476,2.70409e+06,0.151375,8.22846,0.0109523,0.0109523,156322,0.0311512,0.0637332,159588,0.0635603,0.155303,2.76392,0.0363209,0.0363209,127739,0.509933,129884,0.517709,0,35,35
0.157904,0.0158234,795566,797474,901.255,452.947,0.000637443,1.01708e+06,0,929.436,0,0,766497,2.70412e+06,0.15795,8.235,0.011318,0.011318,173792,0.0362265,0.0675981,169897,0.0676045,0.16231,2.76373,0.0389755,0.0389755,139212,0.561335,136683,0.552949,0,36,36
0.164825,0.0167497,778600,780678,901.25,452.943,0.000640196,1.00302e+06,0,933.412,0,0,766521,2.70416e+06,0.164879,8.24188,0.0116213,0.0116213,175683,0.038337,0.0714886,178891,0.0711513,0.169713,2.76316,0.0413044,0.0413044,140567,0.579191,142253,0.585434,0,37,37
0.172083,0.018046,760222,762476,901.244,452.937,0.000643188,987552,0,937.732,0,0,766548,2.7042e+06,0.172146,8.2491,0.0118432,0.0118432,190406,0.0434799,0.0740299,185996,0.0739636,0.177497,2.76215,0.044074,0.044074,148666,0.622019,146180,0.61369,0,38,38
0.179678,0.019107,740351,742787,901.238,452.932,0.000646431,970532,0,942.415,0,0,766576,2.70425e+06,0.179752,8.25666,0.0119636,0.0119636,187488,0.0459631,0.0763059,190388,0.0757783,0.185666,2.76062,0.0465275,0.0465275,146821,0.63153,147942,0.635771,0,39,39
0.187586,0.0204788,719010,721629,901.231,452.925,0.000649906,951882,0,947.431,0,0,766608,2.70429e+06,0.187672,8.26452,0.01196,0.01196,196169,0.0508039,0.0764714,191381,0.0763147,0.194191,2.75849,0.049311,0.049311,149461,0.658003,147076,0.649819,0,40,40
0.195793,0.0216629,696173,698976,901.224,452.918,0.000653603,931482,0,952.767,0,0,766642,2.70435e+06,0.195892,8.27268,0.0118095,0.0118095,185696,0.0532404,0.0760099,188109,0.0753266,0.203064,2.75566,0.0517659,0.0517659,142562,0.651742,143107,0.653769,0,41,41
0.204262,0.0230991,671914,674898,901.216,452.911,0.000657482,909268,0,958.363,0,0,766679,2.7044e+06,0.204377,8.2811,0.0114887,0.0114887,184876,0.0572206,0.072815,179986,0.0725719,0.21224,2.75206,0.0544171,0.0544171,137842,0.653589,135678,0.645837,0,42,42
0.212967,0.0243864,646285,649441,901.208,452.904,0.000661502,885158,0,964.16,0,0,766718,2.70447e+06,0.213098,8.28975,0.0109758,0.0109758,164496,0.0589892,0.0686476,166431,0.0679375,0.221696,2.7476,0.0567036,0.0567036,124467,0.624427,124552,0.62445,0,43,43
0.221857,0.0258715,619422,622740,901.2,452.895,0.000665589,859128,0,970.052,0,0,766761,2.70453e+06,0.222006,8.29859,0.0102515,0.0102515,151856,0.0613866,0.0616396,147309,0.0613502,0.231372,2.74218,0.0590413,0.0590413,111433,0.595359,109700,0.588706,0,44,44
0.230892,0.0272338,591461,594924,901.192,452.887,0.000669662,831159,0,975.919,0,0,766807,2.7046e+06,0.231061,8.30757,0.00930076,0.00930076,121026,0.0617857,0.0534741,122757,0.0529607,0.241229,2.73574,0.0609593,0.0609593,91467.5,0.539679,91325.9,0.538356,0,45,45
0.240014,0.0287529,562605,566194,901.183,452.878,0.000673609,801295,0,981.599,0,0,766855,2.70467e+06,0.240204,8.31663,0.00811463,0.00811463,97120.8,0.0618256,0.0432549,93455.8,0.0429921,0.251198,2.72819,0.0627991,0.0627991,70935.4,0.478706,69941.5,0.474399,0,46,46
0.249175,0.0301545,533061,536755,901.175,452.869,0.000677302,769606,0,986.905,0,0,766907,2.70475e+06,0.249386,8.32574,0.00669111,0.00669111,58555.8,0.0603771,0.0319844,64085.4,0.0318619,0.261231,2.71949,0.0641605,0.0641605,46427.8,0.400502,46341.9,0.398835,0,47,47
0.258314,0.0317063,503079,506852,901.166,452.86,0.000680592,736219,0,991.622,0,0,766961,2.70483e+06,0.258548,8.33482,0.00503733,0.00503733,42109.2,0.0573123,0.0202238,40159.5,0.0195697,0.271258,2.70959,0.065382,0.065382,21576.5,0.315631,23626.3,0.316754,0,48,48
0.267383,0.0330948,472905,476735,901.157,452.851,0.000683313,701300,0,995.508,0,0,767017,2.70491e+06,0.267639,8.34383,0.00316862,0.00316862,17863.8,0.0538176,0.00584696,44325.3,0.0108668,0.281235,2.69846,0.0660889,0.0660889,4924.57,0.235254,15868.9,0.226582,0,49,49
0.276328,0.0346976,442772,446636,901.147,452.842,0.000685292,665034,0,998.312,0,0,767076,2.70499e+06,0.276606,8.35271,0.00111007,0.00111007,99464.4,0.049087,0.0115493,92679.7,0.0118337,0.29111,2.68611,0.0668121,0.0668121,32050.1,0.12019,36976.5,0.143862,0,50,50
0.285087,0.0383635,413008,416859,901.137,452.834,0.000686351,627745,0,999.776,0,0,767138,2.70508e+06,0.285385,8.36142,0.00114545,0.00114545,153926,0.0354095,0.0183891,138545,0.0214192,0.30072,2.67246,0.0728572,0.0728572,78881.5,0.0998147,74389.2,0.13512,0,51,51
0.293557,0.0441071,384083,387872,901.127,452.826,0.000686319,590034,0,999.652,0,0,767203,2.70517e+06,0.293872,8.36984,0.00347883,0.00347883,146863,0.0239584,0.0373492,155956,0.0357131,0.309922,2.65766,0.084632,0.084632,107744,0.220659,104569,0.211858,0,52,52
0.30169,0.0499237,356260,359963,901.116,452.818,0.000685065,552359,0,997.752,0,0,767269,2.70525e+06,0.302022,8.37792,0.00588258,0.00588258,176170,0.0161021,0.049765,173948,0.0492514,0.318746,2.6419,0.0965694,0.0965694,123906,0.306297,123432,0.305766,0,53,53
0.309459,0.0556934,329695,333293,901.106,452.812,0.000682491,515063,0,993.931,0,0,767335,2.70534e+06,0.309804,8.38564,0.00830915,0.00830915,196588,0.00770171,0.0601265,195140,0.059411,0.327169,2.62528,0.108283,0.108283,138173,0.38981,137032,0.385995,0,54,54
