"beta_max_aux","beta_aux","PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","mu_max_aux_l","kappa_max_aux_l","mu_aux_l","kappa_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","smooth_jump_grad_press_aux_l","smooth_jump_grad_dens_aux_l","mu_max_aux_g","kappa_max_aux_g","mu_aux_g","kappa_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","smooth_jump_grad_press_aux_g","smooth_jump_grad_dens_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
0.322947,0.0622461,394725,398525,1053.69,387.268,0.000685292,606475,0.0514536,1000,2184.62,718.073,487792,2.60803e+06,0.323247,8.38461,0.00870739,0.00870739,182696,0.00346498,0.183442,181208,0.182796,0.338912,2.68652,0.0886567,0.0886567,110884,0.340146,110105,0.337525,0,54,54
0.331671,0.0683769,370151,373822,1059.17,385.252,0.000685321,572637,0.0519095,1000,2156.87,706.846,479302,2.60515e+06,0.33198,8.39309,0.0112513,0.0112513,199545,0.0073696,0.207105,197786,0.206765,0.348007,2.68035,0.0956514,0.0956514,123086,0.415461,122244,0.412288,0,55,55
0.34002,0.0742549,346829,350350,1064.72,383.237,0.000685348,540197,0.0524078,1000,2130.02,694.967,470817,2.60226e+06,0.340333,8.4012,0.0137377,0.0137377,209357,0.013868,0.229407,207853,0.228533,0.356628,2.6739,0.102135,0.102135,131917,0.478084,131092,0.474719,0,56,56
0.347979,0.079779,324844,328198,1070.28,381.236,0.000685371,509302,0.0529482,1000,2104.19,682.589,462386,2.5994e+06,0.348296,8.40891,0.0161241,0.0161241,213152,0.0198487,0.248212,211722,0.248019,0.36476,2.66731,0.107989,0.107989,137447,0.527248,136692,0.523919,0,57,57
0.355544,0.0848687,304246,307421,1075.84,379.26,0.000685392,480055,0.0535295,1000,2079.51,669.855,454059,2.59656e+06,0.355861,8.41623,0.018373,0.018373,211226,0.0251308,0.266245,210096,0.265238,0.372396,2.66067,0.113138,0.113138,139957,0.563096,139276,0.559895,0,58,58
0.362716,0.0894564,285056,288044,1081.35,377.32,0.000685409,452524,0.0541494,1000,2056.03,656.907,445881,2.59378e+06,0.36303,8.42314,0.0204547,0.0204547,204778,0.029622,0.280249,203871,0.280328,0.379539,2.65411,0.117509,0.117509,139745,0.58614,139213,0.583387,0,59,59
0.369499,0.0934945,267267,270064,1086.79,375.425,0.000685422,426737,0.0548049,1000,2033.8,643.87,437893,2.59106e+06,0.369809,8.42966,0.0223458,0.0223458,194701,0.0332597,0.29457,194119,0.29345,0.386196,2.64774,0.121077,0.121077,137405,0.598173,136940,0.595646,0,60,60
0.375903,0.0969514,250853,253459,1092.13,373.583,0.000685432,402696,0.0554921,1000,2012.87,630.858,430130,2.58842e+06,0.376207,8.4358,0.0240313,0.0240313,182295,0.0360707,0.304409,181909,0.30485,0.392383,2.64165,0.123802,0.123802,133204,0.6001,132945,0.598357,0,61,61
0.381938,0.0998069,235769,238185,1097.34,371.803,0.000685439,380374,0.056207,1000,1993.22,617.953,422624,2.58586e+06,0.382234,8.44155,0.0255014,0.0255014,168345,0.038067,0.316012,168354,0.314735,0.398114,2.63595,0.125715,0.125715,127967,0.595056,127710,0.593404,0,62,62
0.387617,0.102063,221959,224191,1102.4,370.09,0.000685443,359727,0.0569449,1000,1974.83,605.238,415403,2.5834e+06,0.387903,8.44695,0.0267539,0.0267539,154429,0.0393893,0.322507,154490,0.323401,0.40341,2.63071,0.126767,0.126767,121701,0.583406,121760,0.583114,0,63,63
