"rhoA","rhouA","rhoEA","area_aux","velocity_aux","density_aux","total_energy_aux","internal_energy_aux","pressure_aux","temperature_aux","mach_number_aux","norm_vel_aux","mu_max_aux","kappa_max_aux","mu_aux","kappa_aux","residual_aux","jump_grad_press_aux","jump_grad_dens_aux","jump_grad_press_smooth_aux","jump_grad_dens_smooth_aux","ObjectId","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,-2.52155e-09,0.1,1,-2.52154e-09,1,0.1,0.1,0.0666667,0.0666666,7.56463e-09,2.52154e-09,1.13851e-09,0.000750001,1.69543e-12,1.69543e-12,3.92781e-13,0.000298321,0.00268489,0.00059634,0.00536706,0,1,0.414,0.414,0,0
1,-9.93873e-07,0.1,1,-9.93869e-07,1,0.1,0.1,0.066667,0.0666667,2.98161e-06,9.93869e-07,1.12094e-09,0.000750001,1.6624e-12,1.6624e-12,6.01602e-13,0.000295767,0.0026619,0.000593799,0.0053442,0,1,0.4185,0.4185,0,0
1,-1.83037e-09,0.1,1,-1.83037e-09,1,0.1,0.1,0.0666667,0.0666666,5.49111e-09,1.83037e-09,1.12016e-09,0.000750001,1.65249e-12,1.65249e-12,4.70282e-13,0.000292804,0.00263523,0.00059072,0.00531649,0,1,0.423,0.423,0,0
1,-9.96167e-07,0.100001,1,-9.96162e-07,1,0.100001,0.100001,0.066667,0.0666667,2.98849e-06,9.96162e-07,1.12274e-09,0.000750001,1.66558e-12,1.66558e-12,5.76552e-13,0.000294965,0.00265468,0.000593989,0.0053459,0,1,0.4275,0.4275,0,0
1,5.79955e-09,0.1,1,5.79954e-09,1,0.1,0.1,0.0666667,0.0666666,1.73986e-08,5.79954e-09,1.12721e-09,0.000750001,1.68276e-12,1.68276e-12,4.4429e-13,0.000298779,0.00268901,0.000597795,0.00538015,0,1,0.432,0.432,0,0
1,-1.00896e-06,0.1,1,-1.00896e-06,1,0.1,0.1,0.066667,0.0666667,3.02687e-06,1.00896e-06,1.1416e-09,0.000750001,1.70144e-12,1.70144e-12,4.18556e-13,0.000297983,0.00268185,0.00059682,0.00537139,0,1,0.4365,0.4365,0,0
1,-7.14968e-09,0.1,1,-7.14966e-09,1,0.1,0.1,0.0666667,0.0666666,2.1449e-08,7.14966e-09,1.14312e-09,0.000750001,1.69191e-12,1.69191e-12,6.49569e-13,0.000294895,0.00265406,0.000592597,0.00533338,0,1,0.441,0.441,0,0
1,-9.85335e-07,0.1,1,-9.8533e-07,1,0.1,0.1,0.066667,0.0666667,2.95599e-06,9.8533e-07,1.11654e-09,0.000750001,1.6443e-12,1.6443e-12,4.93814e-13,0.000293872,0.00264485,0.000589688,0.00530719,0,1,0.4455,0.4455,0,0
1,6.27121e-09,0.1,1,6.2712e-09,1,0.1,0.1,0.0666667,0.0666666,1.88136e-08,6.2712e-09,1.11555e-09,0.000750001,1.6506e-12,1.6506e-12,5.74579e-13,0.000294784,0.00265306,0.000592441,0.00533197,0,1,0.45,0.45,0,0
1,-1.00855e-06,0.100001,1,-1.00855e-06,1,0.100001,0.100001,0.066667,0.0666667,3.02565e-06,1.00855e-06,1.14167e-09,0.000750001,1.70049e-12,1.70049e-12,5.39361e-13,0.000297297,0.00267567,0.000596401,0.00536761,0,1,0.4545,0.4545,0,0
1,4.40807e-10,0.1,1,4.40807e-10,1,0.1,0.1,0.0666667,0.0666666,1.32242e-09,4.40807e-10,1.13511e-09,0.000750001,1.69512e-12,1.69512e-12,5.57405e-13,0.000299102,0.00269192,0.000597947,0.00538153,0,1,0.459,0.459,0,0
1,-9.93795e-07,0.1,1,-9.93791e-07,1,0.1,0.1,0.066667,0.0666667,2.98137e-06,9.93791e-07,1.11851e-09,0.000750001,1.66249e-12,1.66249e-12,6.77126e-13,0.000296282,0.00266654,0.000595089,0.0053558,0,1,0.4635,0.4635,0,0
1,5.67139e-10,0.1,1,5.67138e-10,1,0.1,0.1,0.0666667,0.0666666,1.70142e-09,5.67138e-10,1.11865e-09,0.000750001,1.64932e-12,1.64932e-12,2.75703e-13,0.00029236,0.00263124,0.000590457,0.00531412,0,1,0.468,0.468,0,0
1,-9.83706e-07,0.1,1,-9.83702e-07,1,0.1,0.1,0.066667,0.0666667,2.9511e-06,9.83702e-07,1.1073e-09,0.000750001,1.63925e-12,1.63925e-12,6.20257e-13,0.000294224,0.00264802,0.000592729,0.00533456,0,1,0.4725,0.4725,0,0
1,2.04641e-08,0.1,1,2.04641e-08,1,0.1,0.1,0.0666667,0.0666666,6.13923e-08,2.04641e-08,1.12969e-09,0.000750001,1.68477e-12,1.68477e-12,7.24987e-13,0.00029818,0.00268362,0.000597083,0.00537375,0,1,0.477,0.477,0,0
1,-9.92177e-07,0.1,1,-9.92172e-07,1,0.1,0.1,0.066667,0.0666667,2.97652e-06,9.92172e-07,1.13922e-09,0.000750001,1.69945e-12,1.69945e-12,3.64733e-13,0.000298707,0.00268836,0.000597391,0.00537652,0,1,0.4815,0.4815,0,0
1,2.67898e-08,0.1,1,2.67898e-08,1,0.1,0.1,0.0666667,0.0666666,8.03695e-08,2.67898e-08,1.14633e-09,0.000750001,1.70342e-12,1.70342e-12,1.51394e-12,0.000296184,0.00266566,0.000594621,0.00535159,0,1,0.486,0.486,0,0
1,-9.3047e-07,0.1,1,-9.30466e-07,1,0.1,0.1,0.066667,0.0666667,2.7914e-06,9.30466e-07,1.07691e-09,0.000750001,1.58945e-12,1.58945e-12,2.54159e-12,0.000294336,0.00264902,0.000590131,0.00531118,0,1,0.4905,0.4905,0,0
1,9.11779e-08,0.1,1,9.11777e-08,1,0.1,0.1,0.0666666,0.0666666,2.73533e-07,9.11777e-08,1.14935e-09,0.000750001,1.70001e-12,1.70001e-12,2.93847e-12,0.000292499,0.00263249,0.000591313,0.00532182,0,1,0.495,0.495,0,0
1,-8.63562e-07,0.1,1,-8.63559e-07,1,0.1,0.1,0.066667,0.0666667,2.59068e-06,8.63559e-07,1.07408e-09,0.000750001,1.60452e-12,1.60452e-12,5.36829e-12,0.000296942,0.00267247,0.000596121,0.00536509,0,1,0.4995,0.4995,0,0
1,2.25468e-07,0.0999999,1,2.25468e-07,1,0.0999999,0.0999999,0.0666666,0.0666665,6.76405e-07,2.25468e-07,1.22516e-09,0.000750001,1.84008e-12,1.84008e-12,8.95366e-12,0.00029897,0.00269073,0.000598308,0.00538477,0,1,0.504,0.504,0,0
1,-6.57594e-07,0.1,1,-6.57592e-07,1,0.1,0.1,0.0666669,0.0666667,1.97278e-06,6.57592e-07,9.93442e-10,0.000750001,1.49916e-12,1.49916e-12,1.29544e-11,0.000299496,0.00269546,0.00059859,0.00538731,0,1,0.5085,0.5085,0,0
1,5.3399e-07,0.0999997,1,5.3399e-07,1,0.0999997,0.0999997,0.0666665,0.0666665,1.60197e-06,5.3399e-07,1.34053e-09,0.000750001,2.01551e-12,2.01551e-12,1.91693e-11,0.000290802,0.00261721,0.000595804,0.00536222,0,1,0.513,0.513,0,0
1,-1.46454e-07,0.1,1,-1.46453e-07,1,0.1,0.1,0.0666667,0.0666666,4.3936e-07,1.46453e-07,7.65499e-10,0.00075,1.16843e-12,1.16843e-12,3.12521e-11,0.000296586,0.00266927,0.000593018,0.00533714,0,1,0.5175,0.5175,0,0
0.999998,1.29083e-06,0.0999994,1,1.29083e-06,0.999998,0.0999994,0.0999994,0.0666662,0.0666664,3.8725e-06,1.29083e-06,1.61694e-09,0.000750001,2.47968e-12,2.47968e-12,4.39076e-11,0.000290538,0.00261483,0.000602051,0.00541843,0,1,0.522,0.522,0,0
0.999999,9.36297e-07,0.0999995,1,9.36299e-07,0.999999,0.0999995,0.0999995,0.0666664,0.0666664,2.8089e-06,9.36299e-07,2.50552e-09,0.000750001,3.90363e-12,3.90363e-12,7.22715e-11,0.000305598,0.00275035,0.000611084,0.00549971,0,1,0.5265,0.5265,0,0
0.999993,2.93712e-06,0.0999985,1,2.93714e-06,0.999993,0.0999985,0.0999985,0.0666657,0.0666662,8.81146e-06,2.93714e-06,4.35762e-09,0.000750002,6.80066e-12,6.80066e-12,9.51219e-11,0.000289142,0.00260223,0.00061529,0.00553753,0,1,0.531,0.531,0,0
0.999991,3.40072e-06,0.0999983,1,3.40074e-06,0.999991,0.0999983,0.0999983,0.0666655,0.0666661,1.02023e-05,3.40074e-06,7.13012e-09,0.000750004,1.1211e-11,1.1211e-11,1.63267e-10,0.00031031,0.00279274,0.000619495,0.00557535,0,1,0.5355,0.5355,0,0
0.999982,6.51057e-06,0.0999968,1,6.51069e-06,0.999982,0.0999968,0.0999968,0.0666645,0.0666657,1.95322e-05,6.51069e-06,1.11504e-08,0.000750007,1.77378e-11,1.77378e-11,1.8174e-10,0.000271736,0.00244553,0.000629848,0.00566848,0,1,0.54,0.54,0,0
0.999976,8.58337e-06,0.0999957,1,8.58358e-06,0.999976,0.0999957,0.0999957,0.0666638,0.0666654,2.5751e-05,8.58358e-06,1.6981e-08,0.000750011,2.75566e-11,2.75566e-11,3.69623e-10,0.000320542,0.00288477,0.000640202,0.0057616,0,1,0.5445,0.5445,0,0
0.99996,1.39494e-05,0.099993,1,1.395e-05,0.99996,0.099993,0.099993,0.066662,0.0666647,4.18506e-05,1.395e-05,2.53503e-08,0.000750016,4.2538e-11,4.2538e-11,3.31252e-10,0.000262411,0.00236148,0.000666228,0.00599575,0,1,0.549,0.549,0,0
0.999944,1.90983e-05,0.0999904,1,1.90994e-05,0.999944,0.0999904,0.0999904,0.0666603,0.066664,5.72993e-05,1.90994e-05,3.71806e-08,0.000750024,7.12222e-11,7.12222e-11,8.50012e-10,0.000347063,0.00312337,0.000756964,0.00681297,0,1,0.5535,0.5535,0,0
0.999915,2.87457e-05,0.0999856,1,2.87482e-05,0.999915,0.0999856,0.0999856,0.0666571,0.0666627,8.6247e-05,2.87482e-05,5.38285e-08,0.000750035,1.29935e-10,1.29935e-10,1.16333e-09,0.000419953,0.00378009,0.000957083,0.00861493,0,1,0.558,0.558,0,0
0.999882,3.97219e-05,0.0999801,1,3.97265e-05,0.999882,0.0999801,0.0999801,0.0666534,0.0666613,0.000119184,3.97265e-05,7.7034e-08,0.000750051,2.47257e-10,2.47257e-10,2.57671e-09,0.000557788,0.00502082,0.00127047,0.0114366,0,1,0.5625,0.5625,0,0
0.99983,5.70663e-05,0.0999715,1,5.7076e-05,0.99983,0.0999715,0.0999715,0.0666476,0.066659,0.000171238,5.7076e-05,1.08903e-07,0.000750072,4.58936e-10,4.58936e-10,4.05107e-09,0.000739072,0.0066533,0.00167101,0.0150431,0,1,0.567,0.567,0,0
0.999767,7.81958e-05,0.0999609,1,7.82141e-05,0.999767,0.0999609,0.0999609,0.0666406,0.0666561,0.000234661,7.82141e-05,1.52201e-07,0.000750101,8.28035e-10,8.28035e-10,7.88945e-09,0.000964906,0.00868674,0.00215539,0.0194058,0,1,0.5715,0.5715,0,0
0.999675,0.000108779,0.0999456,1,0.000108814,0.999675,0.0999456,0.0999456,0.0666304,0.0666521,0.000326479,0.000108814,2.10407e-07,0.00075014,1.4511e-09,1.4511e-09,1.24123e-08,0.00123035,0.0110782,0.00273512,0.0246286,0,1,0.576,0.576,0,0
0.999561,0.000146808,0.0999266,1,0.000146872,0.999561,0.0999266,0.0999266,0.0666177,0.066647,0.000440682,0.000146872,2.87647e-07,0.000750191,2.48857e-09,2.48857e-09,2.18471e-08,0.00155238,0.0139794,0.00342983,0.03089,0,1,0.5805,0.5805,0,0
0.999405,0.00019872,0.0999006,1,0.000198838,0.999405,0.0999006,0.0999006,0.0666004,0.0666401,0.000596633,0.000198838,3.88924e-07,0.000750259,4.14524e-09,4.14524e-09,3.37281e-08,0.00193278,0.0174094,0.0042279,0.0380862,0,1,0.585,0.585,0,0
0.999211,0.00026325,0.0998684,1,0.000263458,0.999211,0.0998684,0.0998683,0.0665789,0.0666314,0.000790582,0.000263458,5.20083e-07,0.000750346,6.71011e-09,6.71011e-09,5.45227e-08,0.00235729,0.0212377,0.00511711,0.0461108,0,1,0.5895,0.5895,0,0
0.998959,0.00034739,0.0998263,1,0.000347752,0.998959,0.0998263,0.0998263,0.0665508,0.0666202,0.00104362,0.000347752,6.87611e-07,0.000750458,1.05561e-08,1.05561e-08,8.03884e-08,0.0028284,0.0254922,0.0060909,0.0549065,0,1,0.594,0.594,0,0
0.998649,0.000450504,0.0997747,1,0.000451113,0.998649,0.0997747,0.0997746,0.0665164,0.0666064,0.00135395,0.000451113,8.98724e-07,0.000750599,1.61086e-08,1.61086e-08,1.20919e-07,0.00333591,0.0300778,0.00711017,0.0641262,0,1,0.5985,0.5985,0,0
0.998259,0.000580079,0.09971,1,0.000581091,0.998259,0.09971,0.0997098,0.0664732,0.0665891,0.00174429,0.000581091,1.16123e-06,0.000750774,2.38082e-08,2.38082e-08,1.68351e-07,0.00384935,0.0347282,0.00813421,0.0734061,0,1,0.603,0.603,0,0
0.997791,0.000735555,0.0996322,1,0.000737183,0.997791,0.0996322,0.0996319,0.0664213,0.0665683,0.00221318,0.000737183,1.48306e-06,0.000750988,3.4147e-08,3.4147e-08,2.34902e-07,0.00435859,0.039347,0.00913286,0.0824806,0,1,0.6075,0.6075,0,0
0.997223,0.000924312,0.0995378,1,0.000926885,0.997223,0.0995378,0.0995374,0.0663583,0.066543,0.00278324,0.000926885,1.87208e-06,0.000751248,4.74109e-08,4.74109e-08,3.07442e-07,0.00484298,0.0437593,0.0100446,0.0907975,0,1,0.612,0.612,0,0
0.996557,0.00114537,0.0994273,1,0.00114932,0.996557,0.0994273,0.0994267,0.0662844,0.0665134,0.00345194,0.00114932,2.33573e-06,0.000751557,6.36608e-08,6.36608e-08,3.98384e-07,0.00526081,0.0475801,0.010806,0.0977906,0,1,0.6165,0.6165,0,0
0.995774,0.00140513,0.0992974,1,0.00141109,0.995774,0.0992974,0.0992965,0.0661976,0.0664786,0.00423925,0.00141109,2.88046e-06,0.00075192,8.2707e-08,8.2707e-08,4.85859e-07,0.00559151,0.0506384,0.0113806,0.10313,0,1,0.621,0.621,0,0
0.994879,0.00170142,0.0991493,1,0.00171017,0.994879,0.0991493,0.0991478,0.0660986,0.0664388,0.00513931,0.00171017,3.51142e-06,0.00075234,1.03897e-07,1.03897e-07,5.86149e-07,0.00581957,0.0527784,0.0117207,0.106385,0,1,0.6255,0.6255,0,0
0.993858,0.00203925,0.0989804,1,0.00205185,0.993858,0.0989804,0.0989783,0.0659855,0.0663933,0.0061682,0.00205185,4.23227e-06,0.000752821,1.26396e-07,1.26396e-07,6.64559e-07,0.00591262,0.0537249,0.0118239,0.107422,0,1,0.63,0.63,0,0
0.992722,0.00241461,0.0987927,1,0.00243231,0.992722,0.0987927,0.0987897,0.0658598,0.0663427,0.00731473,0.00243231,5.04468e-06,0.000753363,1.50386e-07,1.50386e-07,7.45427e-07,0.00587254,0.0534713,0.0117936,0.107256,0,1,0.6345,0.6345,0,0
0.99146,0.00283067,0.0985846,1,0.00285506,0.99146,0.0985846,0.0985806,0.0657204,0.0662865,0.0085897,0.00285506,5.94829e-06,0.000753965,1.74658e-07,1.74658e-07,7.85217e-07,0.0057079,0.0521141,0.0116083,0.10582,0,1,0.639,0.639,0,0
0.99009,0.00328173,0.0983591,1,0.00331457,0.99009,0.0983591,0.0983537,0.0655691,0.0662254,0.00997679,0.00331457,6.94083e-06,0.000754627,1.96281e-07,1.96281e-07,8.23026e-07,0.00541482,0.0495862,0.0111688,0.102099,0,1,0.6435,0.6435,0,0
0.988606,0.00376919,0.0981154,1,0.00381263,0.988606,0.0981154,0.0981082,0.0654054,0.0661592,0.0114817,0.00381263,8.0181e-06,0.000755345,2.1318e-07,2.1318e-07,8.01057e-07,0.00501474,0.046105,0.0104907,0.0962258,0,1,0.648,0.648,0,0
0.98703,0.00428597,0.0978569,1,0.00434229,0.98703,0.0978569,0.0978476,0.0652318,0.0660889,0.0130837,0.00434229,9.17428e-06,0.000756116,2.24226e-07,2.24226e-07,7.91539e-07,0.00454445,0.0419655,0.00963123,0.0887048,0,1,0.6525,0.6525,0,0
0.985359,0.00483261,0.0975836,1,0.00490442,0.985359,0.0975836,0.0975717,0.0650478,0.0660143,0.0147858,0.00490442,1.04025e-05,0.000756935,2.28287e-07,2.28287e-07,7.08882e-07,0.00401382,0.0372859,0.00863781,0.0799553,0,1,0.657,0.657,0,0
0.983617,0.00540129,0.0972992,1,0.00549125,0.983617,0.0972992,0.0972844,0.0648562,0.0659365,0.0165647,0.00549125,1.16951e-05,0.000757797,2.24897e-07,2.24897e-07,6.65974e-07,0.00346043,0.0323664,0.00755712,0.0703886,0,1,0.6615,0.6615,0,0
0.981802,0.00599225,0.0970036,1,0.00610332,0.981802,0.0970036,0.0969854,0.0646569,0.0658553,0.0184224,0.00610332,1.30439e-05,0.000758696,2.14728e-07,2.14728e-07,5.40921e-07,0.00291842,0.0275527,0.00646089,0.0606504,0,1,0.666,0.666,0,0
0.979937,0.00659785,0.0967008,1,0.00673293,0.979937,0.0967008,0.0966786,0.0644524,0.065772,0.0203357,0.00673293,1.44408e-05,0.000759627,1.98763e-07,1.98763e-07,4.96078e-07,0.00239508,0.0228685,0.00539203,0.0511235,0,1,0.6705,0.6705,0,0
0.978021,0.00721859,0.0963903,1,0.00738082,0.978021,0.0963903,0.0963637,0.0642424,0.0656862,0.0223071,0.00738082,1.5878e-05,0.000760585,1.77531e-07,1.77531e-07,3.45802e-07,0.00190704,0.0185085,0.00437442,0.0420255,0,1,0.675,0.675,0,0
0.976074,0.0078474,0.0960758,1,0.00803976,0.976074,0.0960758,0.0960442,0.0640295,0.065599,0.0243148,0.00803976,1.73481e-05,0.000761565,1.5339e-07,1.5339e-07,3.28835e-07,0.00148066,0.0146692,0.00345168,0.0337531,0,1,0.6795,0.6795,0,0
0.974093,0.00848566,0.0957565,1,0.00871134,0.974093,0.0957565,0.0957195,0.063813,0.0655102,0.0263637,0.00871134,1.8845e-05,0.000762563,1.27755e-07,1.27755e-07,3.82705e-07,0.00110239,0.0112747,0.00263854,0.0264445,0,1,0.684,0.684,0,0
0.972097,0.00912698,0.0954357,1,0.00938896,0.972097,0.0954357,0.0953928,0.0635952,0.0654207,0.0284338,0.00938896,2.03628e-05,0.000763575,1.01287e-07,1.01287e-07,2.54612e-07,0.000783948,0.00838809,0.00193309,0.0200857,0,1,0.6885,0.6885,0,0
0.970079,0.00977353,0.0951122,1,0.010075,0.970079,0.0951122,0.095063,0.0633753,0.0653301,0.0305326,0.010075,2.18969e-05,0.000764598,7.67742e-08,7.67742e-08,4.2899e-07,0.000533112,0.00613184,0.00135493,0.0148636,0,1,0.693,0.693,0,0
0.968055,0.0104198,0.0947889,1,0.0107637,0.968055,0.0947889,0.0947328,0.0631552,0.0652392,0.0326423,0.0107637,2.34435e-05,0.000765629,5.64243e-08,5.64243e-08,2.97976e-07,0.000330465,0.00428118,0.000928488,0.0106885,0,1,0.6975,0.6975,0,0
0.966019,0.0110686,0.0944642,1,0.011458,0.966019,0.0944642,0.0944008,0.0629339,0.0651477,0.0347723,0.011458,2.49993e-05,0.000766666,4.9419e-08,4.9419e-08,4.76019e-07,0.000376721,0.00320759,0.000757121,0.00762904,0,1,0.702,0.702,0,0
0.963983,0.011715,0.0941407,1,0.0121527,0.963983,0.0941407,0.0940695,0.062713,0.0650562,0.0369067,0.0121527,2.6562e-05,0.000767708,5.05577e-08,5.05577e-08,3.37435e-07,0.000267123,0.0021966,0.000729983,0.00617958,0,1,0.7065,0.7065,0,0
0.961938,0.0123625,0.0938166,1,0.0128517,0.961938,0.0938166,0.0937372,0.0624915,0.0649641,0.039057,0.0128517,2.813e-05,0.000768753,5.18706e-08,5.18706e-08,5.23777e-07,0.00035049,0.00294497,0.000702844,0.0059088,0,1,0.711,0.711,0,0
0.959898,0.0130066,0.0934942,1,0.01355,0.959898,0.0934942,0.0934061,0.0622708,0.0648722,0.0412083,0.01355,2.97019e-05,0.000769801,5.20081e-08,5.20081e-08,3.80309e-07,0.000297939,0.00245135,0.000668178,0.00556366,0,1,0.7155,0.7155,0,0
0.957851,0.0136511,0.0931716,1,0.0142518,0.957851,0.0931716,0.0930743,0.0620495,0.0647799,0.0433737,0.0142518,3.12771e-05,0.000770851,5.22573e-08,5.22573e-08,5.68779e-07,0.000316478,0.00260577,0.000633512,0.00521853,0,1,0.72,0.72,0,0
0.955809,0.014292,0.0928507,1,0.0149528,0.955809,0.0928507,0.0927439,0.0618293,0.0646879,0.0455393,0.0149528,3.28552e-05,0.000771903,5.42468e-08,5.42468e-08,4.26777e-07,0.000310659,0.0025406,0.000626937,0.0051464,0,1,0.7245,0.7245,0,0
0.95376,0.0149332,0.0925297,1,0.0156572,0.95376,0.0925297,0.0924128,0.0616085,0.0645954,0.0477187,0.0156572,3.44362e-05,0.000772957,5.84109e-08,5.84109e-08,6.186e-07,0.000306882,0.00248865,0.000640597,0.0052345,0,1,0.729,0.729,0,0
0.951716,0.0155708,0.0922104,1,0.0163607,0.951716,0.0922104,0.092083,0.0613887,0.0645031,0.0498985,0.0163607,3.60201e-05,0.000774013,6.29317e-08,6.29317e-08,4.71838e-07,0.000330385,0.00269611,0.000660832,0.00539471,0,1,0.7335,0.7335,0,0
0.949665,0.016209,0.0918907,1,0.0170681,0.949665,0.0918907,0.0917523,0.0611682,0.0644103,0.0520934,0.0170681,3.76074e-05,0.000775072,6.63304e-08,6.63304e-08,6.7333e-07,0.000313581,0.00252188,0.000663567,0.00539307,0,1,0.738,0.738,0,0
0.947617,0.0168438,0.0915726,1,0.0177749,0.947617,0.0915726,0.0914229,0.0609486,0.0643178,0.0542896,0.0177749,3.91983e-05,0.000776132,6.93544e-08,6.93544e-08,5.22036e-07,0.000333513,0.00269812,0.000666301,0.00539142,0,1,0.7425,0.7425,0,0
0.945561,0.0174795,0.0912541,1,0.0184858,0.945561,0.0912541,0.0910925,0.0607283,0.0642246,0.056502,0.0184858,4.07933e-05,0.000777196,7.14954e-08,7.14954e-08,7.26893e-07,0.000304476,0.00240687,0.000656487,0.00527127,0,1,0.747,0.747,0,0
0.943508,0.0181122,0.090937,1,0.0191967,0.943508,0.090937,0.0907632,0.0605088,0.0641317,0.0587172,0.0191967,4.23929e-05,0.000778262,7.31484e-08,7.31484e-08,5.7744e-07,0.000323252,0.00257378,0.000646673,0.00515112,0,1,0.7515,0.7515,0,0
0.941446,0.0187461,0.0906193,1,0.019912,0.941446,0.0906193,0.0904327,0.0602885,0.0640381,0.0609496,0.019912,4.39973e-05,0.000779332,7.71355e-08,7.71355e-08,7.85356e-07,0.000309632,0.00242353,0.000653799,0.00518815,0,1,0.756,0.756,0,0
0.939385,0.019377,0.090303,1,0.0206273,0.939385,0.090303,0.0901031,0.0600688,0.0639447,0.0631853,0.0206273,4.56067e-05,0.000780405,8.07755e-08,8.07755e-08,6.3078e-07,0.000330011,0.00260732,0.000660925,0.00522518,0,1,0.7605,0.7605,0,0
0.937315,0.0200093,0.0899859,1,0.0213475,0.937315,0.0899859,0.0897723,0.0598482,0.0638507,0.0654394,0.0213475,4.72216e-05,0.000781481,8.39674e-08,8.39674e-08,8.4923e-07,0.000329931,0.00258275,0.000660226,0.00519485,0,1,0.765,0.765,0,0
0.935247,0.0206387,0.0896702,1,0.0220677,0.935247,0.0896702,0.0894425,0.0596283,0.0637568,0.0676969,0.0220677,4.8842e-05,0.000782561,8.6579e-08,8.6579e-08,6.87472e-07,0.000328952,0.00256704,0.000658447,0.00514784,0,1,0.7695,0.7695,0,0
0.933169,0.0212694,0.0893538,1,0.0227927,0.933169,0.0893538,0.0891114,0.0594076,0.0636622,0.069973,0.0227927,5.04679e-05,0.000783645,8.92411e-08,8.92411e-08,9.09713e-07,0.000325536,0.00251018,0.00065356,0.00507063,0,1,0.774,0.774,0,0
0.931092,0.0218974,0.0890388,1,0.0235179,0.931092,0.0890388,0.0887813,0.0591875,0.0635678,0.072253,0.0235179,5.20995e-05,0.000784733,9.15145e-08,9.15145e-08,7.48542e-07,0.00031597,0.00241242,0.000649358,0.00497342,0,1,0.7785,0.7785,0,0
0.929006,0.0225265,0.088723,1,0.0242479,0.929006,0.088723,0.0884499,0.0589666,0.0634728,0.0745514,0.0242479,5.37366e-05,0.000785824,9.4945e-08,9.4945e-08,9.71943e-07,0.000324283,0.00246542,0.00065006,0.00493892,0,1,0.783,0.783,0,0
0.926922,0.0231526,0.0884087,1,0.0249779,0.926922,0.0884087,0.0881196,0.0587464,0.0633779,0.0768533,0.0249779,5.5379e-05,0.000786919,1.0034e-07,1.0034e-07,8.05503e-07,0.0003252,0.00246581,0.000666921,0.00506545,0,1,0.7875,0.7875,0,0
0.924829,0.0237798,0.0880937,1,0.0257127,0.924829,0.0880937,0.087788,0.0585253,0.0632824,0.0791738,0.0257127,5.70269e-05,0.000788018,1.06239e-07,1.06239e-07,1.03897e-06,0.000341148,0.00259195,0.000682685,0.00518982,0,1,0.792,0.792,0,0
0.922738,0.0244039,0.0877803,1,0.0264472,0.922738,0.0877803,0.0874576,0.0583051,0.063187,0.0814971,0.0264472,5.86799e-05,0.00078912,1.08535e-07,1.08535e-07,8.63384e-07,0.000331796,0.00249449,0.000677769,0.00510983,0,1,0.7965,0.7965,0,0
0.920638,0.0250289,0.0874662,1,0.0271865,0.920638,0.0874662,0.087126,0.058084,0.063091,0.0838389,0.0271865,6.0338e-05,0.000790225,1.11315e-07,1.11315e-07,1.10238e-06,0.000336971,0.00251895,0.000672854,0.00502985,0,1,0.801,0.801,0,0
0.91854,0.0256508,0.0871537,1,0.0279256,0.91854,0.0871537,0.0867956,0.0578637,0.0629953,0.0861835,0.0279256,6.20011e-05,0.000791334,1.13104e-07,1.13104e-07,9.26211e-07,0.000319958,0.00234656,0.000665215,0.00492174,0,1,0.8055,0.8055,0,0
0.916435,0.0262734,0.0868407,1,0.0286692,0.916435,0.0868407,0.0864641,0.0576427,0.0628989,0.088546,0.0286692,6.36691e-05,0.000792446,1.15353e-07,1.15353e-07,1.16525e-06,0.000328762,0.00240542,0.000657576,0.00481364,0,1,0.81,0.81,0,0
0.914332,0.0268927,0.0865293,1,0.0294124,0.914332,0.0865293,0.0861338,0.0574226,0.0628027,0.090911,0.0294124,6.53417e-05,0.000793561,1.20986e-07,1.20986e-07,9.85531e-07,0.000326351,0.00237045,0.00067211,0.00491618,0,1,0.8145,0.8145,0,0
0.912222,0.0275127,0.0862175,1,0.0301601,0.912222,0.0862175,0.0858026,0.0572017,0.0627059,0.093294,0.0301601,6.7019e-05,0.000794679,1.27316e-07,1.27316e-07,1.23314e-06,0.000342952,0.00250462,0.000686644,0.00501873,0,1,0.819,0.819,0,0
0.910114,0.028129,0.0859073,1,0.0309071,0.910114,0.0859073,0.0854726,0.0569817,0.0626094,0.0956786,0.0309071,6.87006e-05,0.0007958,1.30729e-07,1.30729e-07,1.04327e-06,0.000339819,0.00246228,0.000687653,0.00499204,0,1,0.8235,0.8235,0,0
0.907999,0.0287461,0.0855967,1,0.0316587,0.907999,0.0855967,0.0851417,0.0567611,0.0625123,0.0980812,0.0316587,7.03866e-05,0.000796924,1.34729e-07,1.34729e-07,1.29883e-06,0.000344704,0.00248503,0.000688662,0.00496536,0,1,0.828,0.828,0,0
0.905888,0.0293594,0.0852878,1,0.0324096,0.905888,0.0852878,0.0848121,0.0565414,0.0624155,0.100485,0.0324096,7.20768e-05,0.000798051,1.35564e-07,1.35564e-07,1.10616e-06,0.000331336,0.00234294,0.000676354,0.00482219,0,1,0.8325,0.8325,0,0
0.903769,0.0299733,0.0849786,1,0.0331648,0.903769,0.0849786,0.0844816,0.0563211,0.062318,0.102907,0.0331648,7.37712e-05,0.000799181,1.36857e-07,1.36857e-07,1.36192e-06,0.000332234,0.00232682,0.000664046,0.00466554,0,1,0.837,0.837,0,0
